customer_id,time_spent,pages_viewed,basket_value,device_type,customer_type,purchase
975,34.04910894814101,9,24.676501485016228,Tablet,New,1
976,16.473578613689682,10,42.315782178937205,Tablet,Returning,0
977,36.109597911315035,10,0.0,Tablet,New,1
978,34.04910894814101,10,71.34547970806217,Desktop,New,1
979,30.285608584872943,5,0.0,Mobile,Returning,0
980,36.21372808609647,10,0.0,Unknown,Returning,1
981,20.72038955820069,11,117.9277438381334,Mobile,New,1
982,46.483820021003496,10,70.4628868279968,Mobile,New,1
983,7.289296934892536,8,84.28428916332679,Desktop,Returning,1
984,34.04910894814101,2,87.15088497530333,Mobile,Returning,1
985,43.9631366160126,8,0.0,Mobile,New,1
986,30.23398765616571,16,62.71019596248689,Mobile,Returning,1
987,41.615741389236426,10,8.511951490496564,Mobile,New,0
988,26.654812977621027,3,14.572896452875838,Tablet,New,1
989,15.5377199611073,12,19.790801845942553,Mobile,Returning,0
990,49.327036742777786,13,40.618525999478706,Unknown,Returning,1
991,48.16553685916978,13,69.51379882213091,Mobile,New,1
992,41.98709178041118,10,63.019694750201126,Mobile,New,1
993,17.0565630965678,4,49.62255851547207,Mobile,Returning,0
994,35.82360934527614,9,71.68050323617882,Desktop,Returning,1
995,22.29745991946158,2,0.0,Mobile,Returning,1
996,34.04910894814101,19,63.27872567700036,Desktop,New,1
997,55.12150095227233,1,0.0,Tablet,Returning,0
998,9.072299224218725,7,27.82001631929828,Desktop,Returning,1
999,57.064003875427346,17,50.78983501827946,Mobile,Returning,1
1000,27.314340604519387,3,72.00358649423254,Mobile,Returning,1
