customer_id,time_spent,pages_viewed,basket_value,purchase,device_type_Desktop,device_type_Mobile,device_type_Tablet,device_type_Unknown,customer_type_New,customer_type_Returning
1333,0.142030376390863,0.8333333333333333,0.0,1,0,1,0,0,0,1
1334,0.9962358350230512,0.9444444444444444,0.0,1,1,0,0,0,0,1
1335,0.9722734328918584,0.8333333333333333,0.2907152475955513,1,0,1,0,0,1,0
1336,0.6113287711539803,0.5,0.2478470184027836,1,0,0,1,0,1,0
1337,0.1098677170871917,0.9444444444444444,0.572318583782306,1,0,0,0,1,0,1
1338,0.6445930234934759,0.2777777777777778,0.1344764519438856,1,0,1,0,0,0,1
1339,0.5110202630157923,1.0,0.2332507925180357,0,1,0,0,0,1,0
1340,0.5110202630157923,0.1666666666666666,0.0,1,0,1,0,0,0,1
1341,0.1745444016289029,0.6666666666666666,0.3603771767139055,1,1,0,0,0,0,1
1342,0.4025241811762409,0.7222222222222221,0.261436119120552,1,0,1,0,0,1,0
1343,0.8537775426034379,0.1111111111111111,0.0,1,1,0,0,0,0,1
1344,0.6968110185401825,0.5,0.3529176228232207,1,0,1,0,0,0,1
1345,0.7140952167118825,0.2777777777777778,0.2862919144160365,1,0,1,0,0,0,1
1346,0.3612203835449669,0.0,0.1571609251125635,1,0,1,0,0,1,0
1347,0.2727179574231031,0.7222222222222221,0.0,1,0,1,0,0,0,1
1348,0.3006439364649863,0.3888888888888888,0.1490054641535411,1,1,0,0,0,0,1
1349,0.9865751730319692,1.0,0.1178677217156095,1,0,1,0,0,0,1
1350,0.5110202630157923,0.7222222222222221,0.4547301706933419,1,1,0,0,0,0,1
1351,0.8523970169411351,0.5,0.4311884155331398,1,0,0,1,0,1,0
1352,0.5316234471889032,0.8888888888888888,0.4550170450109315,1,0,0,0,1,0,1
1353,0.3758176753895388,0.4444444444444444,0.2922019355316061,1,0,0,1,0,1,0
1354,0.6946847252961507,0.2777777777777778,0.2489917643331236,0,0,0,1,0,0,1
1355,0.4292734563910393,0.5555555555555555,0.2521821798362222,1,0,1,0,0,0,1
1356,0.8595073294114264,0.5,0.469953900820705,1,0,1,0,0,0,1
1357,0.8898526649017132,0.8888888888888888,0.0,1,1,0,0,0,0,1
1358,0.357023875489415,0.0,0.2014577530178138,1,0,0,1,0,0,1
1359,0.1958416135799427,0.2222222222222222,0.1362635948120883,0,0,0,1,0,1,0
1360,0.5468357249960814,0.4444444444444444,0.5291903288471946,1,0,1,0,0,0,1
1361,0.902825150119405,0.9444444444444444,0.2079321674834988,1,0,1,0,0,1,0
1362,0.1222375550462965,0.0555555555555555,0.0053639916721722,0,0,1,0,0,0,1
1363,0.5808939114649392,0.5555555555555555,0.3304806197570367,1,1,0,0,0,1,0
1364,0.5904536592406614,0.2777777777777778,0.2267010535942579,1,1,0,0,0,0,1
1365,0.7034232004637505,0.3888888888888888,0.1940366836836225,1,0,1,0,0,0,1
1366,0.0342511124071962,0.1666666666666666,0.1760091892124641,0,0,1,0,0,0,1
1367,0.6841915898524566,0.9444444444444444,0.1691108980842632,1,1,0,0,0,1,0
1368,0.899119868157627,0.5555555555555555,0.4153063381234455,1,1,0,0,0,0,1
1369,0.08777575398945,0.2222222222222222,0.3305442166313082,1,0,1,0,0,0,1
1370,0.1521407140215087,0.7777777777777777,0.2568010560278321,1,0,0,1,0,0,1
1371,0.9684933481861424,0.9444444444444444,0.0993890965849859,0,1,0,0,0,0,1
1372,0.0892150539554873,0.0555555555555555,0.2618843451067042,0,0,0,1,0,0,1
1373,0.8383288840640784,0.5555555555555555,0.3369857439246643,1,0,0,1,0,0,1
1374,0.4355129351887907,0.6666666666666666,0.3436346596876425,1,0,1,0,0,1,0
1375,0.1629175767877604,0.1666666666666666,0.3195456855582435,1,0,1,0,0,0,1
1376,0.8565334515276382,0.3333333333333332,0.1301006811432707,1,1,0,0,0,0,1
1377,0.3832595939321598,0.5555555555555555,0.0,0,0,1,0,0,0,1
1378,0.4605863613440717,0.1666666666666666,0.6060769428182912,1,0,0,1,0,1,0
1379,0.2875113604381982,0.7777777777777777,0.0624263436301981,1,1,0,0,0,0,1
1380,0.5475037596377054,0.0,0.0,0,0,0,1,0,0,1
1381,0.0697998688547907,0.1111111111111111,0.3142357329705522,0,0,1,0,0,1,0
1382,0.3229399528646203,0.7222222222222221,0.0,1,0,1,0,0,0,1
1383,0.9662876699094876,0.5,0.1506968436251162,1,1,0,0,0,1,0
1384,0.1750455967635633,0.9444444444444444,0.0,1,0,1,0,0,1,0
1385,0.6184604824297137,0.5,0.6013679953221485,1,1,0,0,0,0,1
1386,0.2496408489468239,0.2777777777777778,0.359171290539908,0,0,0,1,0,0,1
1387,0.7483206552458092,0.2777777777777778,0.2146285830914386,1,0,1,0,0,1,0
1388,0.0334790645928681,0.8333333333333333,0.2824245297714146,1,1,0,0,0,0,1
1389,0.96674234195927,0.5,0.0,0,0,1,0,0,0,1
1390,0.3926976982300368,0.8888888888888888,0.2126015855642924,1,0,1,0,0,0,1
1391,0.1504800224044128,0.5,0.0,0,0,0,1,0,0,1
1392,0.5110202630157923,0.9444444444444444,0.3182245744457427,1,0,0,0,1,0,1
1393,0.0767347419028133,0.3333333333333332,0.63100533037637,1,1,0,0,0,0,1
1394,0.4661001847754075,0.1111111111111111,0.0,1,0,0,1,0,1,0
1395,0.2627820113359627,0.6666666666666666,0.2201331233920636,1,1,0,0,0,0,1
1396,0.8099602089639771,0.7777777777777777,0.0,1,0,1,0,0,1,0
1397,0.3672209966920952,1.0,0.0,1,0,1,0,0,1,0
1398,0.1645675186368097,0.1111111111111111,0.1402402733025155,1,0,0,1,0,1,0
1399,0.574417840665781,0.1666666666666666,0.0301300624764485,0,0,1,0,0,0,1
1400,0.6741266788474369,0.2222222222222222,0.4510685278118761,1,1,0,0,0,1,0
1401,0.0737134076893348,0.5,0.3361149684437837,0,1,0,0,0,0,1
1402,0.074355618068305,0.1666666666666666,0.4305698467505625,1,1,0,0,0,1,0
1403,0.5110202630157923,0.611111111111111,0.1984559921222563,0,0,1,0,0,0,1
1404,0.7070819472663876,0.5,0.2790504801269309,1,0,1,0,0,0,1
1405,0.6263229267086561,0.6666666666666666,0.570236699931501,1,0,1,0,0,0,1
1406,0.4158820508817811,0.7222222222222221,0.2909395696965365,1,1,0,0,0,1,0
1407,0.8269658919528353,0.2222222222222222,0.4326856818294016,1,1,0,0,0,1,0
1408,0.7841373271200064,0.1666666666666666,0.1834535046809544,1,1,0,0,0,1,0
1409,0.5390532625959564,0.7222222222222221,0.4166101929663177,1,1,0,0,0,1,0
1410,0.8537761800035214,0.5,0.1954371285653824,1,0,1,0,0,0,1
1411,0.1168745934154431,0.8888888888888888,0.0,0,0,0,1,0,1,0
1412,0.0123941776834082,0.5,0.2900893321567767,0,1,0,0,0,0,1
1413,0.1879676861749668,0.5,0.2091831046497675,1,0,1,0,0,1,0
1414,0.5110202630157923,0.8333333333333333,0.0,1,0,1,0,0,0,1
1415,0.4787768746591883,0.0,0.0,1,0,0,1,0,0,1
1416,0.9297928626765748,0.8888888888888888,0.1351828773507528,1,0,0,1,0,1,0
1417,0.5110202630157923,0.4444444444444444,0.8321607871875261,0,0,1,0,0,0,1
1418,0.0237300825619437,0.2777777777777778,0.0353587633968058,0,1,0,0,0,1,0
1419,0.3909283769397362,1.0,0.0793363393915853,1,0,1,0,0,1,0
1420,0.9267552008040506,0.5,0.4434554357593669,0,0,1,0,0,0,1
1421,0.2395912766226181,0.1111111111111111,0.2681564351623891,1,1,0,0,0,0,1
1422,0.452151373459737,0.3333333333333332,0.4398974665239392,1,1,0,0,0,0,1
1423,0.5110202630157923,0.4444444444444444,0.3579262329319637,1,1,0,0,0,0,1
1424,0.0529125602874638,0.5,0.1895993068218869,1,0,1,0,0,0,1
1425,0.9854411249872916,0.5,0.050282107533717,1,0,1,0,0,0,1
1426,0.961511347278042,0.8888888888888888,0.4786931232819196,1,0,1,0,0,0,1
1427,0.5110202630157923,0.611111111111111,0.0661308173896874,1,0,1,0,0,0,1
1428,0.9467084506781486,0.8333333333333333,0.3891394066681637,1,0,1,0,0,1,0
1429,0.598863253298212,0.1111111111111111,0.4521013137588183,1,0,1,0,0,1,0
1430,0.8533835107240723,0.4444444444444444,0.2692237275619355,1,0,1,0,0,0,1
1431,0.3937548484258916,0.7777777777777777,0.2382352656448288,1,0,1,0,0,0,1
1432,0.4614525759231954,0.2222222222222222,0.0,1,1,0,0,0,1,0
1433,0.4316959090875518,0.6666666666666666,0.3723253483784247,1,0,1,0,0,0,1
1434,0.6297266366793179,0.7222222222222221,0.0,1,0,1,0,0,1,0
1435,0.0432434506938016,0.7777777777777777,0.416559311120395,1,0,0,0,1,0,1
1436,0.5110202630157923,0.8333333333333333,0.3123055260146193,1,0,1,0,0,1,0
1437,0.2304403139466766,0.6666666666666666,0.2524560652700984,1,1,0,0,0,0,1
1438,0.6717945377546451,0.8888888888888888,0.3337815319472807,1,0,1,0,0,0,1
1439,0.1124385249689891,0.3888888888888888,0.0,0,0,1,0,0,1,0
1440,0.6370332179595355,0.0555555555555555,0.0,0,0,1,0,0,0,1
1441,0.9668435734785468,0.2222222222222222,0.3733451301885846,1,0,1,0,0,0,1
1442,0.5110202630157923,0.2777777777777778,0.5216121278445681,1,1,0,0,0,1,0
1443,0.6361095574228635,0.611111111111111,0.0,0,0,0,1,0,1,0
1444,0.3815297384739036,0.9444444444444444,0.1073899822899838,1,0,1,0,0,1,0
1445,0.8536326485299583,0.0,0.0,1,0,1,0,0,0,1
1446,0.0849576344848595,0.8888888888888888,0.3541667506908185,1,1,0,0,0,1,0
1447,0.6583845049268733,0.5555555555555555,0.8095120877348563,1,0,1,0,0,1,0
1448,0.8202300013137783,0.5,0.4794929509972741,1,0,0,1,0,0,1
1449,0.9387017221132236,1.0,0.4374884238389405,1,0,1,0,0,1,0
1450,0.6479522988183068,0.5,0.0,1,0,0,1,0,0,1
1451,0.4409603614326397,0.5,0.3831770230005628,1,0,1,0,0,1,0
1452,0.5751990428077366,0.7777777777777777,0.55288695041092,1,0,1,0,0,0,1
1453,0.854481126047469,1.0,0.2626716134480216,1,0,0,1,0,0,1
1454,0.5226510298113966,0.1666666666666666,0.2709203288014089,1,1,0,0,0,0,1
1455,0.5110202630157923,0.0555555555555555,0.3161307325837706,0,1,0,0,0,0,1
1456,0.9234998966803448,0.4444444444444444,0.1752281863389425,1,1,0,0,0,0,1
1457,0.6549368862585117,0.5,0.3384432260994084,0,1,0,0,0,1,0
1458,0.6404605363309535,0.5555555555555555,0.334073506123724,1,0,1,0,0,0,1
1459,0.1278140843159489,0.7222222222222221,0.5501895095087473,1,1,0,0,0,0,1
1460,0.6208508605145995,0.3333333333333332,0.258300092248403,1,0,1,0,0,0,1
1461,0.3260356767372678,0.7777777777777777,0.4093908832557569,1,0,0,1,0,0,1
1462,0.6123380610128079,1.0,0.2635153448991947,0,0,0,1,0,1,0
1463,0.0064687643812816,0.7777777777777777,0.0,1,0,1,0,0,0,1
1464,0.6196937576943261,0.3888888888888888,0.2476926934522665,1,0,1,0,0,1,0
1465,0.999661882187468,0.5555555555555555,0.391686438249371,1,0,1,0,0,0,1
1466,0.5110202630157923,0.4444444444444444,0.4187465843945894,1,0,1,0,0,0,1
1467,0.974922133520988,0.7777777777777777,0.1049113114186571,1,0,0,1,0,0,1
1468,0.3405456104695471,0.0,0.4841645612598292,0,0,1,0,0,0,1
1469,0.8565373995842861,0.0,0.2623067694576393,1,0,1,0,0,0,1
1470,0.7582349561162439,1.0,0.2092716566310104,1,0,0,1,0,1,0
1471,0.5186535583853865,0.5,0.1672709026971888,0,0,0,1,0,0,1
1472,0.7093592905071627,0.5,0.3435552484364144,1,0,0,0,1,0,1
1473,0.8651721402756248,0.3888888888888888,0.0,0,1,0,0,0,0,1
1474,0.3374668287021776,0.7777777777777777,0.3562505020215966,1,1,0,0,0,1,0
1475,0.2516911504254876,0.5,0.0,1,0,0,1,0,1,0
1476,0.6305377345096455,0.0,0.3978256806843228,1,1,0,0,0,1,0
1477,0.7865577220132316,0.9444444444444444,0.7768460170034684,1,1,0,0,0,0,1
1478,0.735874891353523,0.0555555555555555,0.2983552620905434,1,0,0,0,1,0,1
1479,0.7753975814652873,1.0,0.1629756860950974,1,0,1,0,0,1,0
1480,0.3724446966776088,0.6666666666666666,0.0,0,1,0,0,0,0,1
1481,0.797668895038397,0.0,0.0824151078505451,0,0,0,1,0,0,1
1482,0.0216155261586399,0.0555555555555555,0.5074148129972497,0,0,0,1,0,0,1
1483,0.4935938533464635,0.8333333333333333,0.4172933570345944,1,0,0,1,0,1,0
1484,0.5110202630157923,0.7777777777777777,0.0553713265018172,0,1,0,0,0,0,1
1485,0.2489686855711196,0.6666666666666666,0.7222805604604187,1,1,0,0,0,1,0
1486,0.2955521285759361,0.8333333333333333,0.348549673480559,0,0,0,1,0,0,1
1487,0.3286034641286016,0.8888888888888888,0.371901164978229,0,1,0,0,0,1,0
1488,0.6615451780537638,0.5,0.6838159823225662,1,0,1,0,0,0,1
1489,0.3201328285822343,0.5,0.5955574885914972,1,0,1,0,0,0,1
1490,0.3870288876075304,0.3333333333333332,0.4279963905650047,0,0,0,1,0,1,0
1491,0.15214161057828,0.6666666666666666,0.4364025179717473,1,0,1,0,0,1,0
1492,0.303105757556983,0.2222222222222222,0.4527633517709777,1,0,0,1,0,1,0
1493,0.1407120297818731,0.8888888888888888,0.2492823034313043,0,0,1,0,0,0,1
1494,0.5110202630157923,0.1111111111111111,0.3415606780301612,1,1,0,0,0,0,1
1495,0.5591816756030347,0.3333333333333332,0.3918346241218063,1,1,0,0,0,1,0
1496,0.6312267829639385,0.8888888888888888,0.2692473688499894,1,1,0,0,0,1,0
1497,0.5770268693680127,0.3333333333333332,0.12261244552134,1,0,1,0,0,0,1
1498,0.4034931973276879,0.0,0.2448825279855503,1,0,0,1,0,1,0
1499,0.3103743082218081,0.8888888888888888,0.1186760502033402,1,1,0,0,0,0,1
1500,0.8482834521868154,0.8888888888888888,0.302670680521328,0,0,1,0,0,1,0
1501,0.4653302071657532,0.5555555555555555,0.0,1,1,0,0,0,0,1
1502,0.420944684139755,0.1111111111111111,0.0,0,0,1,0,0,1,0
1503,0.5110202630157923,0.7777777777777777,0.0061882898314545,1,0,1,0,0,1,0
1504,0.2675038534434063,0.5,0.2208682855194475,1,0,1,0,0,0,1
1505,0.3108302215822198,0.8333333333333333,0.3795568206766889,1,0,0,1,0,0,1
1506,0.3315514809649463,0.4444444444444444,0.4297464965759944,1,1,0,0,0,1,0
1507,0.533288698708797,0.0,0.4089766067442226,1,1,0,0,0,1,0
1508,0.4814834174916794,0.8333333333333333,0.3473203857219101,1,0,1,0,0,1,0
1509,0.5641391822648603,0.4444444444444444,0.0957112436240597,0,0,1,0,0,0,1
1510,0.7387651039525465,0.5,0.4628736974407435,1,0,0,1,0,0,1
1511,0.7922753434904567,0.611111111111111,0.0,1,1,0,0,0,1,0
1512,0.6867480590085306,0.5,0.482800808056516,1,0,0,1,0,0,1
1513,0.9508376605102326,0.4444444444444444,0.4011688153891843,1,0,0,0,1,0,1
1514,0.5110202630157923,0.3333333333333332,0.5290179220500282,0,0,1,0,0,0,1
1515,0.1056800442508088,0.7222222222222221,0.0,1,0,0,1,0,0,1
1516,0.5110202630157923,1.0,0.1482550130123491,1,1,0,0,0,1,0
1517,0.6081572878148588,1.0,0.0653960422054136,0,0,1,0,0,1,0
1518,0.8868810360541403,0.0555555555555555,0.084817091220781,0,0,1,0,0,1,0
1519,0.1587473549764145,0.5,0.0,1,0,0,1,0,0,1
1520,0.9191457104841118,0.6666666666666666,0.4561235707441539,1,0,1,0,0,0,1
1521,0.5110202630157923,0.7777777777777777,0.4780521040950335,1,1,0,0,0,0,1
1522,0.9273792796995992,0.1111111111111111,0.3882291358916761,0,0,1,0,0,1,0
1523,0.2790450724347201,0.5555555555555555,0.2856380191375288,1,0,1,0,0,0,1
1524,0.0007150947854208,0.7222222222222221,0.6517721290750479,1,0,0,1,0,1,0
1525,0.42838665356846,0.3888888888888888,0.2742540179195062,1,0,1,0,0,1,0
1526,0.1735361907121665,0.9444444444444444,0.0,1,1,0,0,0,0,1
1527,0.204791162674588,1.0,0.2830483985998634,1,0,0,1,0,1,0
1528,0.2297283900157354,0.8333333333333333,0.0,0,0,1,0,0,1,0
1529,0.781195800341268,0.0555555555555555,0.4017405252001764,1,0,1,0,0,0,1
1530,0.4876670693229233,0.3888888888888888,0.1806488572825579,1,1,0,0,0,1,0
1531,0.2341978047665454,0.2777777777777778,0.1689197797206511,1,0,1,0,0,1,0
1532,0.566840910304426,0.611111111111111,0.0,1,0,1,0,0,1,0
1533,0.6845539162145956,0.7777777777777777,0.2044088103772591,1,0,1,0,0,0,1
1534,0.1911652191200209,0.3888888888888888,0.3147544080235511,1,1,0,0,0,0,1
1535,0.3479333596255943,0.1666666666666666,0.2317342733851852,1,1,0,0,0,1,0
1536,0.0234810995878093,0.7777777777777777,0.0,1,1,0,0,0,0,1
1537,0.0894068319252197,0.8888888888888888,0.0,1,0,1,0,0,1,0
1538,0.6455826466700819,0.6666666666666666,0.1794088162408612,1,1,0,0,0,0,1
1539,0.0897283197513527,0.9444444444444444,0.14808575651535,1,0,0,1,0,1,0
1540,0.4720955093555311,0.5,0.4388707176494804,1,1,0,0,0,0,1
1541,0.6766508135673664,0.6666666666666666,0.0,0,1,0,0,0,0,1
1542,0.0067845728783639,0.6666666666666666,0.4520229929887339,1,1,0,0,0,0,1
1543,0.5189827892019634,0.7777777777777777,0.47070312782084,1,0,0,1,0,0,1
1544,0.173298372729687,0.5,0.2109995798511431,1,0,0,1,0,0,1
1545,0.959073117809526,0.1111111111111111,0.4455595486449239,1,0,1,0,0,0,1
1546,0.425799035579077,1.0,0.0,1,0,0,0,1,1,0
1547,0.7844959683449736,0.1111111111111111,0.0,0,0,1,0,0,1,0
1548,0.499976310784603,0.7222222222222221,0.0,1,0,1,0,0,1,0
1549,0.5110202630157923,0.3888888888888888,0.3882411196232104,0,0,1,0,0,1,0
1550,0.5922236951521074,0.1666666666666666,0.0,1,0,0,1,0,0,1
1551,0.9462540895799064,0.5555555555555555,0.3768802725549314,0,0,1,0,0,0,1
1552,0.5571384091943481,0.5555555555555555,0.070106455009147,0,1,0,0,0,0,1
1553,0.7991758295904035,0.5555555555555555,0.3346576495453254,1,1,0,0,0,1,0
1554,0.87150282321787,0.0555555555555555,0.0292129363120788,0,0,1,0,0,1,0
1555,0.1416132523122581,0.8888888888888888,0.1192937889896383,1,0,0,1,0,0,1
1556,0.1237756459168711,0.4444444444444444,0.3936389278534769,0,0,0,1,0,1,0
1557,0.5675608757929879,0.0555555555555555,0.0,1,0,1,0,0,1,0
1558,0.3451293541985173,0.7777777777777777,0.6065827986250597,1,0,1,0,0,0,1
1559,0.8221723043104887,0.8333333333333333,0.4373255079672674,1,0,1,0,0,0,1
1560,0.889097619113372,0.1666666666666666,0.0,1,1,0,0,0,0,1
1561,0.2810459765212697,0.3888888888888888,0.7107905546201477,1,0,1,0,0,0,1
1562,0.1513923145788997,0.4444444444444444,0.7589798952180982,1,1,0,0,0,0,1
1563,0.7561658864416768,0.5,0.2598563863791436,1,0,0,1,0,0,1
1564,0.193592562002741,0.8333333333333333,0.1294193994194703,1,0,1,0,0,0,1
1565,0.802986384618657,0.6666666666666666,0.5862638827382085,1,0,0,1,0,1,0
1566,0.3592679935746966,0.3333333333333332,0.0,0,0,1,0,0,0,1
1567,0.6304893594367976,0.8888888888888888,0.3195728089960867,1,0,0,1,0,1,0
1568,0.5110202630157923,0.1111111111111111,0.5042572273527852,0,0,1,0,0,1,0
1569,0.5818870160535872,0.2222222222222222,0.2645738496599562,1,1,0,0,0,0,1
1570,0.3904485343433023,1.0,0.2492670708202898,1,0,0,0,1,0,1
1571,0.5404483492941096,0.611111111111111,0.0689380563835479,0,0,0,1,0,0,1
1572,0.0747950151367501,0.3333333333333332,0.0,0,1,0,0,0,0,1
1573,0.7076067098208535,0.4444444444444444,0.2458198162980031,1,0,1,0,0,0,1
1574,0.8476865578174109,0.2777777777777778,0.07485351463936,1,1,0,0,0,0,1
1575,0.1289984215149045,0.8888888888888888,0.0906996303175626,1,0,0,0,1,0,1
1576,0.5110202630157923,0.8333333333333333,0.0,0,1,0,0,0,1,0
1577,0.5110202630157923,0.1111111111111111,0.0,1,0,0,1,0,1,0
1578,0.6020353934505216,0.1666666666666666,0.1376943172667777,1,0,1,0,0,0,1
1579,0.5632369451848772,0.5,0.6314257342519369,1,0,1,0,0,1,0
1580,0.496050430603235,0.2222222222222222,0.2310103058334398,1,0,1,0,0,0,1
1581,0.14591534764512,0.5,0.0,1,1,0,0,0,0,1
1582,0.3227446775288757,0.611111111111111,0.2302274735785978,1,0,1,0,0,0,1
1583,0.5492007408689449,0.5,0.2329889448855116,0,0,0,0,1,0,1
1584,0.4405065988921659,0.6666666666666666,0.3919305071393443,1,0,1,0,0,0,1
1585,0.9867264139695738,0.5555555555555555,0.3796905940105557,1,0,1,0,0,1,0
1586,0.0396709059503253,0.8333333333333333,0.0,1,0,0,1,0,1,0
1587,0.6611862522522322,0.3888888888888888,0.2540259089940151,1,0,1,0,0,1,0
1588,0.3376653364094637,0.3888888888888888,0.5209524126538505,1,1,0,0,0,0,1
1589,0.3642309086804225,0.3888888888888888,0.0273397421305085,1,1,0,0,0,1,0
1590,0.6861636921319384,0.6666666666666666,0.2813470287132517,1,1,0,0,0,0,1
1591,0.6581733662846194,0.0555555555555555,0.3150629314352678,1,0,1,0,0,0,1
1592,0.990587043993758,0.611111111111111,0.1556128818718991,1,1,0,0,0,1,0
1593,0.030720958190733,0.5,0.0,1,0,0,1,0,1,0
1594,0.0037061975467893,0.611111111111111,0.1320093701174099,1,0,1,0,0,0,1
1595,0.6936625840834436,0.5555555555555555,0.4028236421896305,1,0,1,0,0,0,1
1596,0.5313025229100005,0.7777777777777777,0.0574309426075609,1,0,1,0,0,0,1
1597,0.1928746395341955,0.8333333333333333,0.4771632952248705,1,0,1,0,0,0,1
1598,0.5110202630157923,0.8888888888888888,0.2785978514882494,1,0,0,0,1,0,1
1599,0.5110202630157923,0.0555555555555555,0.2130768691270217,0,1,0,0,0,0,1
1600,0.8826096990491598,0.9444444444444444,0.1157447936402121,1,0,1,0,0,0,1
1601,0.1013297401236145,0.611111111111111,0.4716247979792003,1,1,0,0,0,1,0
1602,0.2476179077350818,1.0,0.1774376754883743,1,1,0,0,0,1,0
1603,0.1400298649433124,0.9444444444444444,0.0,0,0,1,0,0,0,1
1604,0.282797958971744,0.8888888888888888,0.4752626252881969,0,1,0,0,0,1,0
1605,0.5110202630157923,0.2777777777777778,0.0,0,0,1,0,0,1,0
1606,0.4653057403092611,0.7777777777777777,0.2748950442968679,1,0,0,1,0,1,0
1607,0.5110202630157923,0.1111111111111111,0.4345823098080638,0,0,1,0,0,0,1
1608,0.7782263129621717,0.2777777777777778,0.3190339406255271,1,1,0,0,0,1,0
1609,0.1478787561469498,0.1111111111111111,0.5940530562057602,1,0,0,1,0,1,0
1610,0.4886133374161424,0.0,0.1454248595710366,1,0,1,0,0,0,1
1611,0.8669114408193315,0.6666666666666666,0.0,1,0,1,0,0,0,1
1612,0.611942474962475,0.7222222222222221,0.2681291133046311,1,1,0,0,0,0,1
1613,0.4807661722796907,0.6666666666666666,0.4000375757200934,1,0,1,0,0,0,1
1614,0.248688269884982,0.1666666666666666,0.5167298082233055,1,0,0,1,0,0,1
1615,0.2583309191235203,0.3333333333333332,0.304286975041662,1,0,0,1,0,0,1
1616,0.6326441824658079,0.5,0.2673447943570918,1,0,1,0,0,1,0
1617,0.9937945645972898,0.3333333333333332,0.0321153762161925,1,0,1,0,0,0,1
1618,0.624136642318455,0.7777777777777777,0.3110649451027686,1,0,1,0,0,0,1
1619,0.508382742773212,0.7777777777777777,0.1777108114954834,1,0,1,0,0,0,1
1620,0.700683848477197,0.1666666666666666,0.3995482356446013,1,1,0,0,0,0,1
1621,0.4053971832531412,0.2777777777777778,0.0,1,1,0,0,0,0,1
1622,0.5110202630157923,0.2222222222222222,0.2493398423136535,1,0,1,0,0,0,1
1623,0.5134035452240614,0.611111111111111,0.0360886218694231,0,0,1,0,0,1,0
1624,0.9531755132228438,0.0,0.0,0,0,1,0,0,0,1
1625,0.0829031617016027,0.3888888888888888,0.0,1,0,1,0,0,0,1
1626,0.655468779336597,0.0,0.3140903103594638,1,0,0,1,0,0,1
1627,0.1114153601308649,0.5,0.362112894255813,1,0,1,0,0,0,1
1628,0.4839587090109404,0.2777777777777778,0.1319012255228437,1,0,0,1,0,1,0
1629,0.5110202630157923,0.1111111111111111,0.4444997221977542,0,1,0,0,0,1,0
1630,0.3888947676972288,0.7777777777777777,0.0,1,1,0,0,0,1,0
1631,0.7290648616344304,0.2222222222222222,0.1511115077722574,0,0,1,0,0,0,1
1632,0.2745384707936438,0.7222222222222221,0.1061616045053481,1,1,0,0,0,0,1
1633,0.6275545965303494,0.9444444444444444,0.1633333754118022,1,1,0,0,0,1,0
1634,0.7727681635602053,0.8333333333333333,0.2864699972810081,1,1,0,0,0,1,0
1635,0.9193050923510194,0.2777777777777778,0.3206337051906793,1,0,1,0,0,0,1
1636,0.1489133082688357,0.7222222222222221,0.0,1,0,0,0,1,1,0
1637,0.3321000549436214,0.3888888888888888,0.5184970048824292,1,1,0,0,0,0,1
1638,0.057443245154982,0.5,0.1664056201578628,0,0,1,0,0,1,0
1639,0.9919525510400548,0.3888888888888888,0.0,1,0,1,0,0,0,1
1640,0.9191083588429944,0.6666666666666666,0.0,1,0,0,0,1,1,0
1641,0.488552394145239,0.2777777777777778,0.0,1,0,1,0,0,0,1
1642,0.8245884748028747,0.9444444444444444,0.4130642800201469,1,0,1,0,0,0,1
1643,0.4674173240151413,0.0555555555555555,0.3085439836052774,0,0,1,0,0,1,0
1644,0.5815826166791194,0.3888888888888888,0.2323095407644491,1,1,0,0,0,0,1
1645,0.5110202630157923,0.5555555555555555,0.2226028214026049,1,0,1,0,0,0,1
1646,0.7280715709539309,0.0,0.4505271515145888,0,1,0,0,0,0,1
1647,0.0299636150228151,0.2777777777777778,0.0,1,0,1,0,0,0,1
1648,0.8068279235414164,0.8333333333333333,0.2483372917451155,1,0,1,0,0,1,0
1649,0.7578373806180698,0.611111111111111,0.3948854491083841,1,1,0,0,0,0,1
1650,0.6763153472520176,0.5555555555555555,0.4423747554782014,1,0,1,0,0,0,1
1651,0.5110202630157923,0.5,0.3500816573669265,0,0,0,1,0,0,1
1652,0.2250989258692463,0.1111111111111111,0.2554898163467662,1,0,1,0,0,0,1
1653,0.1805844970538833,0.6666666666666666,0.3580620301261198,1,0,1,0,0,1,0
1654,0.2885159195871297,0.1111111111111111,0.1097318123974003,0,0,1,0,0,0,1
1655,0.5110202630157923,0.5,0.0,1,0,1,0,0,0,1
1656,0.930184580549426,0.8333333333333333,0.0,1,0,0,1,0,1,0
1657,0.5039539954589507,0.6666666666666666,0.223247533710563,0,0,0,1,0,0,1
1658,0.2277642378891371,0.8888888888888888,0.0,0,0,1,0,0,0,1
1659,0.329503219129191,0.1111111111111111,0.1117406349234649,1,1,0,0,0,1,0
1660,0.3853701755000438,0.5555555555555555,0.2064569129181062,1,1,0,0,0,1,0
1661,0.5560065348122181,1.0,0.447912002966354,1,0,0,0,1,0,1
1662,0.4615453509111659,0.5555555555555555,0.0,1,0,1,0,0,1,0
1663,0.9106439479957994,0.5,0.4557164050439148,1,0,0,1,0,1,0
1664,0.440725327748846,0.5,0.5087374996388769,1,0,0,1,0,1,0
1665,0.9915904718647396,0.2777777777777778,0.3489946063589446,1,0,0,1,0,1,0
1666,0.835035964953947,0.7222222222222221,0.3159453722510941,1,1,0,0,0,0,1
