customer_id,time_spent,pages_viewed,basket_value,device_type,customer_type,purchase
474,53.577443708186195,6.0,76.10746981733931,Mobile,New,1
475,32.13436543609169,5.0,41.09309446038487,Mobile,New,1
476,59.58492297103872,8.0,52.0658604384521,Tablet,Returning,1
477,,2.0,44.67738685374509,Mobile,Returning,1
478,33.67740277967793,16.0,9.334115012711962,Mobile,Returning,1
479,58.18884960152684,12.0,60.92750636668967,Desktop,New,1
480,31.86277280603878,6.0,56.7937709334034,Desktop,Returning,0
481,38.13451964998049,1.0,37.226334712556046,Mobile,,0
482,42.049172650092416,4.0,64.13317399587461,Tablet,New,1
483,27.81792282129862,17.0,8.78001357730082,Desktop,Returning,1
484,38.025926724959746,13.0,41.929916723506736,,New,1
485,35.474544403462914,18.0,50.783824188073666,Desktop,New,1
486,54.16832261896835,5.0,0.0,Desktop,New,0
487,,3.0,,Mobile,Returning,1
488,17.57682818594159,11.0,72.00935440043888,Mobile,Returning,0
489,57.07427756051697,13.0,40.90307227871397,Desktop,Returning,1
490,53.525563249564065,4.0,48.97655292456967,Tablet,Returning,1
491,27.883748414357065,14.0,66.870321177025,Mobile,New,1
492,37.58782327029067,11.0,38.36599673401182,Desktop,Returning,0
493,17.365489795886827,10.0,41.06607801367133,Tablet,Returning,1
494,12.099148423701918,19.0,14.698894564025984,Mobile,New,1
495,28.358205891458947,18.0,49.55189668037704,Mobile,New,1
496,21.847781453537117,6.0,39.954545491856585,Mobile,New,1
497,35.43571059920145,15.0,64.97269385159967,Desktop,Returning,1
498,,10.0,,,New,1
499,58.48929365230382,5.0,73.73627117038643,Mobile,Returning,1
500,59.18643392429657,5.0,34.752189473146075,Desktop,New,1
